Date,LastDay,Total,BaseDepth,Latitude,Longitude,Resort,Datetime,Weekday,Month,Day,Hour,Minute,SeasonalSum,Colors
2012-02-23,5,303,190,50.1162,-122.9535,whistler blackcomb,2012-02-23,Thursday,February,23,0,0,681,"rgb(8,81,156)"
2012-02-22,5,298,190,50.1162,-122.9535,whistler blackcomb,2012-02-22,Wednesday,February,22,0,0,676,"rgb(8,81,156)"
2012-03-20,13,615,305,50.1162,-122.9535,whistler blackcomb,2012-03-20,Tuesday,March,20,0,0,993,"rgb(8,81,156)"
2012-03-21,13,628,305,50.1162,-122.9535,whistler blackcomb,2012-03-21,Wednesday,March,21,0,0,1006,"rgb(8,81,156)"
2012-03-28,15,643,305,50.1162,-122.9535,whistler blackcomb,2012-03-28,Wednesday,March,28,0,0,1021,"rgb(8,81,156)"
2012-03-29,52,695,305,50.1162,-122.9535,whistler blackcomb,2012-03-29,Thursday,March,29,0,0,1073,"rgb(8,81,156)"
2013-03-18,5,262,262,50.1162,-122.9535,whistler blackcomb,2013-03-18,Monday,March,18,0,0,660,"rgb(8,81,156)"
2013-03-20,12,274,268,50.1162,-122.9535,whistler blackcomb,2013-03-20,Wednesday,March,20,0,0,672,"rgb(8,81,156)"
2013-04-05,2,276,228,50.1162,-122.9535,whistler blackcomb,2013-04-05,Friday,April,5,0,0,674,"rgb(8,81,156)"
2013-04-06,8,284,228,50.1162,-122.9535,whistler blackcomb,2013-04-06,Saturday,April,6,0,0,682,"rgb(8,81,156)"
2013-04-10,15,299,242,50.1162,-122.9535,whistler blackcomb,2013-04-10,Wednesday,April,10,0,0,697,"rgb(8,81,156)"
2013-04-11,1,300,242,50.1162,-122.9535,whistler blackcomb,2013-04-11,Thursday,April,11,0,0,698,"rgb(8,81,156)"
2013-04-21,1,301,238,50.1162,-122.9535,whistler blackcomb,2013-04-21,Sunday,April,21,0,0,699,"rgb(8,81,156)"
2013-04-22,2,303,196,50.1162,-122.9535,whistler blackcomb,2013-04-22,Monday,April,22,0,0,701,"rgb(8,81,156)"
2013-04-29,3,306,191,50.1162,-122.9535,whistler blackcomb,2013-04-29,Monday,April,29,0,0,704,"rgb(8,81,156)"
2013-05-23,8,314,122,50.1162,-122.9535,whistler blackcomb,2013-05-23,Thursday,May,23,0,0,712,"rgb(8,81,156)"
2013-03-08,1,247,255,50.1162,-122.9535,whistler blackcomb,2013-03-08,Friday,March,8,0,0,645,"rgb(8,81,156)"
2017-03-30,16,612,0,50.1162,-122.9535,whistler blackcomb,2017-03-30,Thursday,March,30,0,0,1107,"rgb(8,81,156)"
2012-05-03,3,846,114,50.1162,-122.9535,whistler blackcomb,2012-05-03,Thursday,May,3,0,0,1224,"rgb(8,81,156)"
2012-05-02,3,843,114,50.1162,-122.9535,whistler blackcomb,2012-05-02,Wednesday,May,2,0,0,1221,"rgb(8,81,156)"
2012-04-27,3,840,115,50.1162,-122.9535,whistler blackcomb,2012-04-27,Friday,April,27,0,0,1218,"rgb(8,81,156)"
2012-04-20,20,837,124,50.1162,-122.9535,whistler blackcomb,2012-04-20,Friday,April,20,0,0,1215,"rgb(8,81,156)"
2012-04-12,5,817,305,50.1162,-122.9535,whistler blackcomb,2012-04-12,Thursday,April,12,0,0,1195,"rgb(8,81,156)"
2012-04-04,30,812,356,50.1162,-122.9535,whistler blackcomb,2012-04-04,Wednesday,April,4,0,0,1190,"rgb(8,81,156)"
2012-04-03,43,782,356,50.1162,-122.9535,whistler blackcomb,2012-04-03,Tuesday,April,3,0,0,1160,"rgb(8,81,156)"
2012-04-02,8,739,356,50.1162,-122.9535,whistler blackcomb,2012-04-02,Monday,April,2,0,0,1117,"rgb(8,81,156)"
2012-04-01,13,731,356,50.1162,-122.9535,whistler blackcomb,2012-04-01,Sunday,April,1,0,0,1109,"rgb(8,81,156)"
2012-03-30,23,718,356,50.1162,-122.9535,whistler blackcomb,2012-03-30,Friday,March,30,0,0,1096,"rgb(8,81,156)"
2012-05-04,3,849,114,50.1162,-122.9535,whistler blackcomb,2012-05-04,Friday,May,4,0,0,1227,"rgb(8,81,156)"
2014-03-08,18,366,232,50.1162,-122.9535,whistler blackcomb,2014-03-08,Saturday,March,8,0,0,452,"rgb(8,81,156)"
2014-03-09,25,391,256,50.1162,-122.9535,whistler blackcomb,2014-03-09,Sunday,March,9,0,0,477,"rgb(8,81,156)"
2014-03-13,1,392,238,50.1162,-122.9535,whistler blackcomb,2014-03-13,Thursday,March,13,0,0,478,"rgb(8,81,156)"
2015-02-09,5,152,158,50.1162,-122.9535,whistler blackcomb,2015-02-09,Monday,February,9,0,0,363,"rgb(8,81,156)"
2015-02-26,3,155,145,50.1162,-122.9535,whistler blackcomb,2015-02-26,Thursday,February,26,0,0,366,"rgb(8,81,156)"
2015-03-02,2,157,146,50.1162,-122.9535,whistler blackcomb,2015-03-02,Monday,March,2,0,0,368,"rgb(8,81,156)"
2015-03-12,3,160,145,50.1162,-122.9535,whistler blackcomb,2015-03-12,Thursday,March,12,0,0,371,"rgb(8,81,156)"
2015-03-14,8,168,143,50.1162,-122.9535,whistler blackcomb,2015-03-14,Saturday,March,14,0,0,379,"rgb(8,81,156)"
2015-03-19,21,189,150,50.1162,-122.9535,whistler blackcomb,2015-03-19,Thursday,March,19,0,0,400,"rgb(8,81,156)"
2015-03-20,4,193,170,50.1162,-122.9535,whistler blackcomb,2015-03-20,Friday,March,20,0,0,404,"rgb(8,81,156)"
2015-03-21,19,212,184,50.1162,-122.9535,whistler blackcomb,2015-03-21,Saturday,March,21,0,0,423,"rgb(8,81,156)"
2015-03-22,1,213,181,50.1162,-122.9535,whistler blackcomb,2015-03-22,Sunday,March,22,0,0,424,"rgb(8,81,156)"
2015-03-23,6,219,185,50.1162,-122.9535,whistler blackcomb,2015-03-23,Monday,March,23,0,0,430,"rgb(8,81,156)"
2015-03-24,4,223,188,50.1162,-122.9535,whistler blackcomb,2015-03-24,Tuesday,March,24,0,0,434,"rgb(8,81,156)"
2015-03-25,3,226,188,50.1162,-122.9535,whistler blackcomb,2015-03-25,Wednesday,March,25,0,0,437,"rgb(8,81,156)"
2015-03-28,3,229,170,50.1162,-122.9535,whistler blackcomb,2015-03-28,Saturday,March,28,0,0,440,"rgb(8,81,156)"
2015-03-29,33,262,170,50.1162,-122.9535,whistler blackcomb,2015-03-29,Sunday,March,29,0,0,473,"rgb(8,81,156)"
2015-03-30,2,264,200,50.1162,-122.9535,whistler blackcomb,2015-03-30,Monday,March,30,0,0,475,"rgb(8,81,156)"
2015-03-31,7,271,187,50.1162,-122.9535,whistler blackcomb,2015-03-31,Tuesday,March,31,0,0,482,"rgb(8,81,156)"
2015-04-01,2,273,183,50.1162,-122.9535,whistler blackcomb,2015-04-01,Wednesday,April,1,0,0,484,"rgb(8,81,156)"
2015-04-03,2,275,0,50.1162,-122.9535,whistler blackcomb,2015-04-03,Friday,April,3,0,0,486,"rgb(8,81,156)"
2015-04-04,6,281,0,50.1162,-122.9535,whistler blackcomb,2015-04-04,Saturday,April,4,0,0,492,"rgb(8,81,156)"
2015-04-05,1,282,0,50.1162,-122.9535,whistler blackcomb,2015-04-05,Sunday,April,5,0,0,493,"rgb(8,81,156)"
2015-04-11,21,303,0,50.1162,-122.9535,whistler blackcomb,2015-04-11,Saturday,April,11,0,0,514,"rgb(8,81,156)"
2015-02-08,9,147,158,50.1162,-122.9535,whistler blackcomb,2015-02-08,Sunday,February,8,0,0,358,"rgb(8,81,156)"
2015-02-07,9,138,152,50.1162,-122.9535,whistler blackcomb,2015-02-07,Saturday,February,7,0,0,349,"rgb(8,81,156)"
2015-02-06,1,129,148,50.1162,-122.9535,whistler blackcomb,2015-02-06,Friday,February,6,0,0,340,"rgb(8,81,156)"
2015-02-05,13,128,136,50.1162,-122.9535,whistler blackcomb,2015-02-05,Thursday,February,5,0,0,339,"rgb(8,81,156)"
2014-12-12,24,741,15,50.1162,-122.9535,whistler blackcomb,2014-12-12,Friday,December,12,0,0,132,"rgb(8,81,156)"
2014-12-17,4,745,15,50.1162,-122.9535,whistler blackcomb,2014-12-17,Wednesday,December,17,0,0,136,"rgb(8,81,156)"
2014-12-18,2,747,15,50.1162,-122.9535,whistler blackcomb,2014-12-18,Thursday,December,18,0,0,138,"rgb(8,81,156)"
2014-12-19,14,761,15,50.1162,-122.9535,whistler blackcomb,2014-12-19,Friday,December,19,0,0,152,"rgb(8,81,156)"
2014-12-20,14,775,15,50.1162,-122.9535,whistler blackcomb,2014-12-20,Saturday,December,20,0,0,166,"rgb(8,81,156)"
2014-12-21,24,799,15,50.1162,-122.9535,whistler blackcomb,2014-12-21,Sunday,December,21,0,0,190,"rgb(8,81,156)"
2014-12-22,8,807,15,50.1162,-122.9535,whistler blackcomb,2014-12-22,Monday,December,22,0,0,198,"rgb(8,81,156)"
2014-12-23,5,812,15,50.1162,-122.9535,whistler blackcomb,2014-12-23,Tuesday,December,23,0,0,203,"rgb(8,81,156)"
2014-12-24,4,816,15,50.1162,-122.9535,whistler blackcomb,2014-12-24,Wednesday,December,24,0,0,207,"rgb(8,81,156)"
2014-12-27,2,818,15,50.1162,-122.9535,whistler blackcomb,2014-12-27,Saturday,December,27,0,0,209,"rgb(8,81,156)"
2015-04-12,4,307,0,50.1162,-122.9535,whistler blackcomb,2015-04-12,Sunday,April,12,0,0,518,"rgb(8,81,156)"
2014-12-28,2,820,15,50.1162,-122.9535,whistler blackcomb,2014-12-28,Sunday,December,28,0,0,211,"rgb(8,81,156)"
2015-01-05,27,44,150,50.1162,-122.9535,whistler blackcomb,2015-01-05,Monday,January,5,0,0,255,"rgb(8,81,156)"
2015-01-10,3,47,125,50.1162,-122.9535,whistler blackcomb,2015-01-10,Saturday,January,10,0,0,258,"rgb(8,81,156)"
2015-01-11,1,48,124,50.1162,-122.9535,whistler blackcomb,2015-01-11,Sunday,January,11,0,0,259,"rgb(8,81,156)"
2015-01-16,13,61,137,50.1162,-122.9535,whistler blackcomb,2015-01-16,Friday,January,16,0,0,272,"rgb(8,81,156)"
2015-01-17,11,72,135,50.1162,-122.9535,whistler blackcomb,2015-01-17,Saturday,January,17,0,0,283,"rgb(8,81,156)"
2015-01-18,16,88,155,50.1162,-122.9535,whistler blackcomb,2015-01-18,Sunday,January,18,0,0,299,"rgb(8,81,156)"
2015-01-22,4,96,156,50.1162,-122.9535,whistler blackcomb,2015-01-22,Thursday,January,22,0,0,307,"rgb(8,81,156)"
2015-02-01,13,109,130,50.1162,-122.9535,whistler blackcomb,2015-02-01,Sunday,February,1,0,0,320,"rgb(8,81,156)"
2015-02-02,3,112,132,50.1162,-122.9535,whistler blackcomb,2015-02-02,Monday,February,2,0,0,323,"rgb(8,81,156)"
2015-02-03,3,115,137,50.1162,-122.9535,whistler blackcomb,2015-02-03,Tuesday,February,3,0,0,326,"rgb(8,81,156)"
2015-01-04,17,17,119,50.1162,-122.9535,whistler blackcomb,2015-01-04,Sunday,January,4,0,0,228,"rgb(8,81,156)"
2014-12-11,10,717,15,50.1162,-122.9535,whistler blackcomb,2014-12-11,Thursday,December,11,0,0,108,"rgb(8,81,156)"
2015-04-13,10,317,0,50.1162,-122.9535,whistler blackcomb,2015-04-13,Monday,April,13,0,0,528,"rgb(8,81,156)"
2015-04-22,5,328,0,50.1162,-122.9535,whistler blackcomb,2015-04-22,Wednesday,April,22,0,0,539,"rgb(8,81,156)"
2010-03-08,8,320,292,50.1162,-122.9535,whistler blackcomb,2010-03-08,Monday,March,8,0,0,714,"rgb(8,81,156)"
2010-03-03,3,312,290,50.1162,-122.9535,whistler blackcomb,2010-03-03,Wednesday,March,3,0,0,706,"rgb(8,81,156)"
2010-02-28,3,309,295,50.1162,-122.9535,whistler blackcomb,2010-02-28,Sunday,February,28,0,0,703,"rgb(8,81,156)"
2010-02-27,12,306,290,50.1162,-122.9535,whistler blackcomb,2010-02-27,Saturday,February,27,0,0,700,"rgb(8,81,156)"
2010-02-26,2,294,290,50.1162,-122.9535,whistler blackcomb,2010-02-26,Friday,February,26,0,0,688,"rgb(8,81,156)"
2010-02-25,7,292,289,50.1162,-122.9535,whistler blackcomb,2010-02-25,Thursday,February,25,0,0,686,"rgb(8,81,156)"
2010-02-24,3,285,287,50.1162,-122.9535,whistler blackcomb,2010-02-24,Wednesday,February,24,0,0,679,"rgb(8,81,156)"
2010-02-17,17,282,307,50.1162,-122.9535,whistler blackcomb,2010-02-17,Wednesday,February,17,0,0,676,"rgb(8,81,156)"
2010-02-15,10,265,305,50.1162,-122.9535,whistler blackcomb,2010-02-15,Monday,February,15,0,0,659,"rgb(8,81,156)"
2010-02-14,18,255,303,50.1162,-122.9535,whistler blackcomb,2010-02-14,Sunday,February,14,0,0,649,"rgb(8,81,156)"
2010-02-13,12,237,293,50.1162,-122.9535,whistler blackcomb,2010-02-13,Saturday,February,13,0,0,631,"rgb(8,81,156)"
2010-02-12,25,225,286,50.1162,-122.9535,whistler blackcomb,2010-02-12,Friday,February,12,0,0,619,"rgb(8,81,156)"
2010-02-11,3,200,265,50.1162,-122.9535,whistler blackcomb,2010-02-11,Thursday,February,11,0,0,594,"rgb(8,81,156)"
2010-02-07,3,197,267,50.1162,-122.9535,whistler blackcomb,2010-02-07,Sunday,February,7,0,0,591,"rgb(8,81,156)"
2010-02-05,3,194,269,50.1162,-122.9535,whistler blackcomb,2010-02-05,Friday,February,5,0,0,588,"rgb(8,81,156)"
2010-02-03,3,191,269,50.1162,-122.9535,whistler blackcomb,2010-02-03,Wednesday,February,3,0,0,585,"rgb(8,81,156)"
2010-02-02,3,188,269,50.1162,-122.9535,whistler blackcomb,2010-02-02,Tuesday,February,2,0,0,582,"rgb(8,81,156)"
2010-01-31,3,185,272,50.1162,-122.9535,whistler blackcomb,2010-01-31,Sunday,January,31,0,0,579,"rgb(8,81,156)"
2010-01-29,2,182,279,50.1162,-122.9535,whistler blackcomb,2010-01-29,Friday,January,29,0,0,576,"rgb(8,81,156)"
2010-01-27,3,180,292,50.1162,-122.9535,whistler blackcomb,2010-01-27,Wednesday,January,27,0,0,574,"rgb(8,81,156)"
2010-01-26,15,177,290,50.1162,-122.9535,whistler blackcomb,2010-01-26,Tuesday,January,26,0,0,571,"rgb(8,81,156)"
2010-03-10,3,323,292,50.1162,-122.9535,whistler blackcomb,2010-03-10,Wednesday,March,10,0,0,717,"rgb(8,81,156)"
2010-03-12,28,351,330,50.1162,-122.9535,whistler blackcomb,2010-03-12,Friday,March,12,0,0,745,"rgb(8,81,156)"
2010-03-15,10,361,328,50.1162,-122.9535,whistler blackcomb,2010-03-15,Monday,March,15,0,0,755,"rgb(8,81,156)"
2010-03-16,3,364,315,50.1162,-122.9535,whistler blackcomb,2010-03-16,Tuesday,March,16,0,0,758,"rgb(8,81,156)"
2015-04-24,10,338,0,50.1162,-122.9535,whistler blackcomb,2015-04-24,Friday,April,24,0,0,549,"rgb(8,81,156)"
2015-04-28,2,340,0,50.1162,-122.9535,whistler blackcomb,2015-04-28,Tuesday,April,28,0,0,551,"rgb(8,81,156)"
2015-05-05,4,344,0,50.1162,-122.9535,whistler blackcomb,2015-05-05,Tuesday,May,5,0,0,555,"rgb(8,81,156)"
2010-05-08,5,564,244,50.1162,-122.9535,whistler blackcomb,2010-05-08,Saturday,May,8,0,0,958,"rgb(8,81,156)"
2010-05-05,1,559,248,50.1162,-122.9535,whistler blackcomb,2010-05-05,Wednesday,May,5,0,0,953,"rgb(8,81,156)"
2010-05-03,13,558,241,50.1162,-122.9535,whistler blackcomb,2010-05-03,Monday,May,3,0,0,952,"rgb(8,81,156)"
2010-04-24,8,545,320,50.1162,-122.9535,whistler blackcomb,2010-04-24,Saturday,April,24,0,0,939,"rgb(8,81,156)"
2010-04-13,5,537,368,50.1162,-122.9535,whistler blackcomb,2010-04-13,Tuesday,April,13,0,0,931,"rgb(8,81,156)"
2010-04-09,5,532,389,50.1162,-122.9535,whistler blackcomb,2010-04-09,Friday,April,9,0,0,926,"rgb(8,81,156)"
2010-04-07,3,527,376,50.1162,-122.9535,whistler blackcomb,2010-04-07,Wednesday,April,7,0,0,921,"rgb(8,81,156)"
2015-04-14,6,323,0,50.1162,-122.9535,whistler blackcomb,2015-04-14,Tuesday,April,14,0,0,534,"rgb(8,81,156)"
2010-04-06,10,524,376,50.1162,-122.9535,whistler blackcomb,2010-04-06,Tuesday,April,6,0,0,918,"rgb(8,81,156)"
2010-04-03,25,511,386,50.1162,-122.9535,whistler blackcomb,2010-04-03,Saturday,April,3,0,0,905,"rgb(8,81,156)"
2010-03-31,7,486,366,50.1162,-122.9535,whistler blackcomb,2010-03-31,Wednesday,March,31,0,0,880,"rgb(8,81,156)"
2010-03-30,28,479,368,50.1162,-122.9535,whistler blackcomb,2010-03-30,Tuesday,March,30,0,0,873,"rgb(8,81,156)"
2010-03-29,36,451,351,50.1162,-122.9535,whistler blackcomb,2010-03-29,Monday,March,29,0,0,845,"rgb(8,81,156)"
2010-03-28,10,415,320,50.1162,-122.9535,whistler blackcomb,2010-03-28,Sunday,March,28,0,0,809,"rgb(8,81,156)"
2010-03-26,2,405,314,50.1162,-122.9535,whistler blackcomb,2010-03-26,Friday,March,26,0,0,799,"rgb(8,81,156)"
2010-03-23,8,403,323,50.1162,-122.9535,whistler blackcomb,2010-03-23,Tuesday,March,23,0,0,797,"rgb(8,81,156)"
2010-03-22,8,395,325,50.1162,-122.9535,whistler blackcomb,2010-03-22,Monday,March,22,0,0,789,"rgb(8,81,156)"
2010-03-21,8,387,320,50.1162,-122.9535,whistler blackcomb,2010-03-21,Sunday,March,21,0,0,781,"rgb(8,81,156)"
2010-03-17,15,379,330,50.1162,-122.9535,whistler blackcomb,2010-03-17,Wednesday,March,17,0,0,773,"rgb(8,81,156)"
2010-04-04,3,514,376,50.1162,-122.9535,whistler blackcomb,2010-04-04,Sunday,April,4,0,0,908,"rgb(8,81,156)"
2014-12-10,8,707,15,50.1162,-122.9535,whistler blackcomb,2014-12-10,Wednesday,December,10,0,0,98,"rgb(8,81,156)"
2014-12-09,9,699,20,50.1162,-122.9535,whistler blackcomb,2014-12-09,Tuesday,December,9,0,0,90,"rgb(8,81,156)"
2014-12-08,2,690,20,50.1162,-122.9535,whistler blackcomb,2014-12-08,Monday,December,8,0,0,81,"rgb(8,81,156)"
2014-04-27,11,597,192,50.1162,-122.9535,whistler blackcomb,2014-04-27,Sunday,April,27,0,0,683,"rgb(8,81,156)"
2014-05-04,6,603,182,50.1162,-122.9535,whistler blackcomb,2014-05-04,Sunday,May,4,0,0,689,"rgb(8,81,156)"
2014-05-09,2,605,172,50.1162,-122.9535,whistler blackcomb,2014-05-09,Friday,May,9,0,0,691,"rgb(8,81,156)"
2014-05-10,4,609,168,50.1162,-122.9535,whistler blackcomb,2014-05-10,Saturday,May,10,0,0,695,"rgb(8,81,156)"
2011-05-17,3,490,302,50.1162,-122.9535,whistler blackcomb,2011-05-17,Tuesday,May,17,0,0,682,"rgb(8,81,156)"
2011-05-13,9,487,318,50.1162,-122.9535,whistler blackcomb,2011-05-13,Friday,May,13,0,0,679,"rgb(8,81,156)"
2011-05-12,15,478,318,50.1162,-122.9535,whistler blackcomb,2011-05-12,Thursday,May,12,0,0,670,"rgb(8,81,156)"
2011-05-07,3,463,318,50.1162,-122.9535,whistler blackcomb,2011-05-07,Saturday,May,7,0,0,655,"rgb(8,81,156)"
2011-05-03,1,460,328,50.1162,-122.9535,whistler blackcomb,2011-05-03,Tuesday,May,3,0,0,652,"rgb(8,81,156)"
2011-04-29,1,459,340,50.1162,-122.9535,whistler blackcomb,2011-04-29,Friday,April,29,0,0,651,"rgb(8,81,156)"
2011-04-25,3,458,348,50.1162,-122.9535,whistler blackcomb,2011-04-25,Monday,April,25,0,0,650,"rgb(8,81,156)"
2011-04-21,5,455,365,50.1162,-122.9535,whistler blackcomb,2011-04-21,Thursday,April,21,0,0,647,"rgb(8,81,156)"
2011-04-20,3,450,358,50.1162,-122.9535,whistler blackcomb,2011-04-20,Wednesday,April,20,0,0,642,"rgb(8,81,156)"
2011-04-17,3,447,368,50.1162,-122.9535,whistler blackcomb,2011-04-17,Sunday,April,17,0,0,639,"rgb(8,81,156)"
2011-04-16,1,444,368,50.1162,-122.9535,whistler blackcomb,2011-04-16,Saturday,April,16,0,0,636,"rgb(8,81,156)"
2011-04-15,10,443,377,50.1162,-122.9535,whistler blackcomb,2011-04-15,Friday,April,15,0,0,635,"rgb(8,81,156)"
2011-04-14,10,433,376,50.1162,-122.9535,whistler blackcomb,2011-04-14,Thursday,April,14,0,0,625,"rgb(8,81,156)"
2011-04-13,8,423,371,50.1162,-122.9535,whistler blackcomb,2011-04-13,Wednesday,April,13,0,0,615,"rgb(8,81,156)"
2011-04-12,5,415,368,50.1162,-122.9535,whistler blackcomb,2011-04-12,Tuesday,April,12,0,0,607,"rgb(8,81,156)"
2011-04-11,28,410,366,50.1162,-122.9535,whistler blackcomb,2011-04-11,Monday,April,11,0,0,602,"rgb(8,81,156)"
2011-04-07,5,382,351,50.1162,-122.9535,whistler blackcomb,2011-04-07,Thursday,April,7,0,0,574,"rgb(8,81,156)"
2014-04-25,6,586,193,50.1162,-122.9535,whistler blackcomb,2014-04-25,Friday,April,25,0,0,672,"rgb(8,81,156)"
2014-04-24,6,580,199,50.1162,-122.9535,whistler blackcomb,2014-04-24,Thursday,April,24,0,0,666,"rgb(8,81,156)"
2014-04-23,3,574,196,50.1162,-122.9535,whistler blackcomb,2014-04-23,Wednesday,April,23,0,0,660,"rgb(8,81,156)"
2014-04-22,4,571,198,50.1162,-122.9535,whistler blackcomb,2014-04-22,Tuesday,April,22,0,0,657,"rgb(8,81,156)"
2014-03-14,6,398,244,50.1162,-122.9535,whistler blackcomb,2014-03-14,Friday,March,14,0,0,484,"rgb(8,81,156)"
2014-03-15,1,399,242,50.1162,-122.9535,whistler blackcomb,2014-03-15,Saturday,March,15,0,0,485,"rgb(8,81,156)"
2014-03-16,23,422,262,50.1162,-122.9535,whistler blackcomb,2014-03-16,Sunday,March,16,0,0,508,"rgb(8,81,156)"
2014-03-17,10,432,262,50.1162,-122.9535,whistler blackcomb,2014-03-17,Monday,March,17,0,0,518,"rgb(8,81,156)"
2014-03-19,3,435,261,50.1162,-122.9535,whistler blackcomb,2014-03-19,Wednesday,March,19,0,0,521,"rgb(8,81,156)"
2014-03-20,1,436,260,50.1162,-122.9535,whistler blackcomb,2014-03-20,Thursday,March,20,0,0,522,"rgb(8,81,156)"
2014-03-21,1,437,260,50.1162,-122.9535,whistler blackcomb,2014-03-21,Friday,March,21,0,0,523,"rgb(8,81,156)"
2014-03-22,2,439,254,50.1162,-122.9535,whistler blackcomb,2014-03-22,Saturday,March,22,0,0,525,"rgb(8,81,156)"
2014-03-25,5,444,245,50.1162,-122.9535,whistler blackcomb,2014-03-25,Tuesday,March,25,0,0,530,"rgb(8,81,156)"
2014-03-26,32,476,277,50.1162,-122.9535,whistler blackcomb,2014-03-26,Wednesday,March,26,0,0,562,"rgb(8,81,156)"
2011-04-06,8,377,351,50.1162,-122.9535,whistler blackcomb,2011-04-06,Wednesday,April,6,0,0,569,"rgb(8,81,156)"
2014-03-28,1,477,266,50.1162,-122.9535,whistler blackcomb,2014-03-28,Friday,March,28,0,0,563,"rgb(8,81,156)"
2014-03-30,19,526,298,50.1162,-122.9535,whistler blackcomb,2014-03-30,Sunday,March,30,0,0,612,"rgb(8,81,156)"
2014-04-04,12,538,282,50.1162,-122.9535,whistler blackcomb,2014-04-04,Friday,April,4,0,0,624,"rgb(8,81,156)"
2014-04-06,4,542,274,50.1162,-122.9535,whistler blackcomb,2014-04-06,Sunday,April,6,0,0,628,"rgb(8,81,156)"
2014-04-07,3,545,276,50.1162,-122.9535,whistler blackcomb,2014-04-07,Monday,April,7,0,0,631,"rgb(8,81,156)"
2014-04-08,1,546,258,50.1162,-122.9535,whistler blackcomb,2014-04-08,Tuesday,April,8,0,0,632,"rgb(8,81,156)"
2014-04-09,1,547,250,50.1162,-122.9535,whistler blackcomb,2014-04-09,Wednesday,April,9,0,0,633,"rgb(8,81,156)"
2014-04-16,6,553,234,50.1162,-122.9535,whistler blackcomb,2014-04-16,Wednesday,April,16,0,0,639,"rgb(8,81,156)"
2014-04-17,6,559,242,50.1162,-122.9535,whistler blackcomb,2014-04-17,Thursday,April,17,0,0,645,"rgb(8,81,156)"
2014-04-18,5,564,243,50.1162,-122.9535,whistler blackcomb,2014-04-18,Friday,April,18,0,0,650,"rgb(8,81,156)"
2014-04-20,3,567,245,50.1162,-122.9535,whistler blackcomb,2014-04-20,Sunday,April,20,0,0,653,"rgb(8,81,156)"
2014-03-29,30,507,286,50.1162,-122.9535,whistler blackcomb,2014-03-29,Saturday,March,29,0,0,593,"rgb(8,81,156)"
2011-04-05,10,369,348,50.1162,-122.9535,whistler blackcomb,2011-04-05,Tuesday,April,5,0,0,561,"rgb(8,81,156)"
2011-04-04,8,359,343,50.1162,-122.9535,whistler blackcomb,2011-04-04,Monday,April,4,0,0,551,"rgb(8,81,156)"
2011-04-02,8,351,345,50.1162,-122.9535,whistler blackcomb,2011-04-02,Saturday,April,2,0,0,543,"rgb(8,81,156)"
2010-12-12,23,756,165,50.1162,-122.9535,whistler blackcomb,2010-12-12,Sunday,December,12,0,0,192,"rgb(8,81,156)"
2010-12-10,13,733,157,50.1162,-122.9535,whistler blackcomb,2010-12-10,Friday,December,10,0,0,169,"rgb(8,81,156)"
2010-12-09,23,720,76,50.1162,-122.9535,whistler blackcomb,2010-12-09,Thursday,December,9,0,0,156,"rgb(8,81,156)"
2010-12-08,20,697,76,50.1162,-122.9535,whistler blackcomb,2010-12-08,Wednesday,December,8,0,0,133,"rgb(8,81,156)"
2010-12-07,3,677,76,50.1162,-122.9535,whistler blackcomb,2010-12-07,Tuesday,December,7,0,0,113,"rgb(8,81,156)"
2010-12-03,10,674,76,50.1162,-122.9535,whistler blackcomb,2010-12-03,Friday,December,3,0,0,110,"rgb(8,81,156)"
2010-12-02,13,664,76,50.1162,-122.9535,whistler blackcomb,2010-12-02,Thursday,December,2,0,0,100,"rgb(8,81,156)"
2010-12-01,13,651,76,50.1162,-122.9535,whistler blackcomb,2010-12-01,Wednesday,December,1,0,0,87,"rgb(8,81,156)"
2010-11-28,5,638,64,50.1162,-122.9535,whistler blackcomb,2010-11-28,Sunday,November,28,0,0,74,"rgb(8,81,156)"
2010-11-27,23,633,64,50.1162,-122.9535,whistler blackcomb,2010-11-27,Saturday,November,27,0,0,69,"rgb(8,81,156)"
2011-02-27,5,5,282,50.1162,-122.9535,whistler blackcomb,2011-02-27,Sunday,February,27,0,0,197,"rgb(8,81,156)"
2010-11-26,23,610,64,50.1162,-122.9535,whistler blackcomb,2010-11-26,Friday,November,26,0,0,46,"rgb(8,81,156)"
2010-11-19,10,574,15,50.1162,-122.9535,whistler blackcomb,2010-11-19,Friday,November,19,0,0,10,"rgb(8,81,156)"
2014-11-23,13,622,0,50.1162,-122.9535,whistler blackcomb,2014-11-23,Sunday,November,23,0,0,13,"rgb(8,81,156)"
2014-11-24,9,631,0,50.1162,-122.9535,whistler blackcomb,2014-11-24,Monday,November,24,0,0,22,"rgb(8,81,156)"
